ChIP-Seq dataset	diPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	monoPWM	SIM-TY HT-SELEX	SIM-TY HOCOMOCO	TF	BEST SIM-TY	SIM-TY CHECK	CONSISTENCY CHECK	MOTIF CHECK	CHANCE TO SAVE
PEAKS030326	dichipmunk_pcm/MAFF_HUMAN^PEAKS030326.pcm	0.001435431	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFF_HUMAN^PEAKS030326.pcm	0.002655743	NA	MAFF_HUMAN	0.002655743	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030325	dichipmunk_pcm/MAFG_HUMAN^PEAKS030325.pcm	0.06508998	0.008874372	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFG_HUMAN^PEAKS030325.pcm	0.378211998	0.010756332	MAFG_HUMAN	0.378211998	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020032	dichipmunk_pcm/MAFK_HUMAN^PEAKS020032.pcm	0.286380289	0.117635854	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020032.pcm	0.289268383	0.111722436	MAFK_HUMAN	0.289268383	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020038	dichipmunk_pcm/MAFK_HUMAN^PEAKS020038.pcm	0.255923541	0.179299527	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020038.pcm	0.238687822	0.217165323	MAFK_HUMAN	0.255923541	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020177	dichipmunk_pcm/MAFK_HUMAN^PEAKS020177.pcm	0.26070495	0.093828373	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020177.pcm	0.244160694	0.097588459	MAFK_HUMAN	0.26070495	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020434	dichipmunk_pcm/MAFK_HUMAN^PEAKS020434.pcm	0.302417523	0.107202844	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020434.pcm	0.322017357	0.127209529	MAFK_HUMAN	0.322017357	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020628	dichipmunk_pcm/MAFK_HUMAN^PEAKS020628.pcm	0.271163885	0.108314088	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020628.pcm	0.288368181	0.115761383	MAFK_HUMAN	0.288368181	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020634	dichipmunk_pcm/MAFK_HUMAN^PEAKS020634.pcm	0.273634081	0.15534559	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS020634.pcm	0.307241501	0.167358114	MAFK_HUMAN	0.307241501	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030330	dichipmunk_pcm/MAFK_HUMAN^PEAKS030330.pcm	0.200705429	0.187601496	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_HUMAN^PEAKS030330.pcm	0.192305481	0.164646458	MAFK_HUMAN	0.200705429	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020248	dichipmunk_pcm/MAFK_MOUSE^PEAKS020248.pcm	0.286836953	0.203422122	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_MOUSE^PEAKS020248.pcm	0.289635079	0.205639192	MAFK_MOUSE	0.289635079	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020616	dichipmunk_pcm/MAFK_MOUSE^PEAKS020616.pcm	0.319049764	0.184269913	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAFK_MOUSE^PEAKS020616.pcm	0.307241825	0.183053452	MAFK_MOUSE	0.319049764	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010396	dichipmunk_pcm/MAX_HUMAN^PEAKS010396.pcm	0.044288704	0.047638133	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS010396.pcm	0.002050362	0.002441231	MAX_HUMAN	0.047638133	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020064	dichipmunk_pcm/MAX_HUMAN^PEAKS020064.pcm	0.205342824	0.149704453	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020064.pcm	0.242091672	0.188456079	MAX_HUMAN	0.242091672	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020140	dichipmunk_pcm/MAX_HUMAN^PEAKS020140.pcm	0.195401669	0.207572071	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020140.pcm	0.002137125	0.001456082	MAX_HUMAN	0.207572071	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020143	dichipmunk_pcm/MAX_HUMAN^PEAKS020143.pcm	0.001419817	0.001462348	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020143.pcm	0.094896209	0.097061276	MAX_HUMAN	0.097061276	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020150	dichipmunk_pcm/MAX_HUMAN^PEAKS020150.pcm	0.16449761	0.166511147	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020150.pcm	0.140296296	0.151816248	MAX_HUMAN	0.166511147	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020192	dichipmunk_pcm/MAX_HUMAN^PEAKS020192.pcm	0.255776388	0.270038199	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020192.pcm	0.244254789	0.267787205	MAX_HUMAN	0.270038199	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020245	dichipmunk_pcm/MAX_HUMAN^PEAKS020245.pcm	0.001901504	0.002644997	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020245.pcm	0.003798171	0.005154957	MAX_HUMAN	0.005154957	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020283	dichipmunk_pcm/MAX_HUMAN^PEAKS020283.pcm	0.246777522	0.222070466	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020283.pcm	0.260228257	0.247350125	MAX_HUMAN	0.260228257	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020369	dichipmunk_pcm/MAX_HUMAN^PEAKS020369.pcm	0.115889606	0.116407103	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020369.pcm	0.164146964	0.155667899	MAX_HUMAN	0.164146964	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020370	dichipmunk_pcm/MAX_HUMAN^PEAKS020370.pcm	0.042488977	0.04270749	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020370.pcm	0.125146654	0.123153317	MAX_HUMAN	0.125146654	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020529	dichipmunk_pcm/MAX_HUMAN^PEAKS020529.pcm	0.063411195	0.066338879	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020529.pcm	0.110806863	0.115857825	MAX_HUMAN	0.115857825	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020631	dichipmunk_pcm/MAX_HUMAN^PEAKS020631.pcm	0.350495928	0.301152657	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020631.pcm	0.33437127	0.337672731	MAX_HUMAN	0.350495928	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020774	dichipmunk_pcm/MAX_HUMAN^PEAKS020774.pcm	0.047576552	0.05000563	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020774.pcm	0.074215589	0.080694185	MAX_HUMAN	0.080694185	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020836	dichipmunk_pcm/MAX_HUMAN^PEAKS020836.pcm	0.001384309	0.00187996	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020836.pcm	0.005480066	0.006313732	MAX_HUMAN	0.006313732	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020943	dichipmunk_pcm/MAX_HUMAN^PEAKS020943.pcm	0.001818889	0.001962453	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020943.pcm	0.003225039	0.003765851	MAX_HUMAN	0.003765851	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020951	dichipmunk_pcm/MAX_HUMAN^PEAKS020951.pcm	0.001943347	0.002135883	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020951.pcm	0.001666024	0.001790471	MAX_HUMAN	0.002135883	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020968	dichipmunk_pcm/MAX_HUMAN^PEAKS020968.pcm	0.003002457	0.002570364	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020968.pcm	0.00330823	0.002772733	MAX_HUMAN	0.00330823	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020975	dichipmunk_pcm/MAX_HUMAN^PEAKS020975.pcm	0.173698632	0.16113117	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020975.pcm	0.175983008	0.174884024	MAX_HUMAN	0.175983008	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020987	dichipmunk_pcm/MAX_HUMAN^PEAKS020987.pcm	0.134041383	0.131565834	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020987.pcm	0.188448357	0.176355051	MAX_HUMAN	0.188448357	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020990	dichipmunk_pcm/MAX_HUMAN^PEAKS020990.pcm	0.001623237	0.001516886	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020990.pcm	0.002880764	0.003550458	MAX_HUMAN	0.003550458	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020991	dichipmunk_pcm/MAX_HUMAN^PEAKS020991.pcm	0.007471932	0.008945621	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS020991.pcm	0.003704211	0.003871281	MAX_HUMAN	0.008945621	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021018	dichipmunk_pcm/MAX_HUMAN^PEAKS021018.pcm	0.087320322	0.083768892	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS021018.pcm	0.134058788	0.118879964	MAX_HUMAN	0.134058788	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021027	dichipmunk_pcm/MAX_HUMAN^PEAKS021027.pcm	0.002257784	0.002509887	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS021027.pcm	0.001923726	0.002090951	MAX_HUMAN	0.002509887	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021047	dichipmunk_pcm/MAX_HUMAN^PEAKS021047.pcm	0.004105467	0.005260885	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS021047.pcm	0.031077711	0.031324389	MAX_HUMAN	0.031324389	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS021057	dichipmunk_pcm/MAX_HUMAN^PEAKS021057.pcm	0.00299975	0.004642637	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS021057.pcm	0.019740673	0.01835129	MAX_HUMAN	0.019740673	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030139	dichipmunk_pcm/MAX_HUMAN^PEAKS030139.pcm	8.08E-04	7.56E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_HUMAN^PEAKS030139.pcm	7.71E-04	8.90E-04	MAX_HUMAN	0.000889933	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020133	dichipmunk_pcm/MAX_MOUSE^PEAKS020133.pcm	0.112507518	0.103860176	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_MOUSE^PEAKS020133.pcm	0.004559158	0.004529081	MAX_MOUSE	0.112507518	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020263	dichipmunk_pcm/MAX_MOUSE^PEAKS020263.pcm	0.297264588	0.292169679	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_MOUSE^PEAKS020263.pcm	0.345073209	0.323365231	MAX_MOUSE	0.345073209	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020479	dichipmunk_pcm/MAX_MOUSE^PEAKS020479.pcm	0.276039653	0.236370669	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_MOUSE^PEAKS020479.pcm	0.425855513	0.379722009	MAX_MOUSE	0.425855513	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020868	dichipmunk_pcm/MAX_MOUSE^PEAKS020868.pcm	0.160350852	0.137969514	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAX_MOUSE^PEAKS020868.pcm	0.18352352	0.189544169	MAX_MOUSE	0.189544169	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020166	dichipmunk_pcm/MAZ_HUMAN^PEAKS020166.pcm	NA	0.045531643	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAZ_HUMAN^PEAKS020166.pcm	NA	0.062767309	MAZ_HUMAN	0.062767309	FAIL	PASS	PASS	-
PEAKS020200	dichipmunk_pcm/MAZ_HUMAN^PEAKS020200.pcm	NA	0.058005044	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAZ_HUMAN^PEAKS020200.pcm	NA	0.038766058	MAZ_HUMAN	0.058005044	FAIL	PASS	PASS	-
PEAKS020376	dichipmunk_pcm/MAZ_HUMAN^PEAKS020376.pcm	NA	0.07619476	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAZ_HUMAN^PEAKS020376.pcm	NA	0.039133467	MAZ_HUMAN	0.07619476	FAIL	PASS	PASS	-
PEAKS020524	dichipmunk_pcm/MAZ_HUMAN^PEAKS020524.pcm	NA	0.037031273	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAZ_HUMAN^PEAKS020524.pcm	NA	0.053513909	MAZ_HUMAN	0.053513909	FAIL	PASS	PASS	-
PEAKS030141	dichipmunk_pcm/MAZ_HUMAN^PEAKS030141.pcm	NA	0.001694963	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MAZ_HUMAN^PEAKS030141.pcm	NA	6.39E-04	MAZ_HUMAN	0.001694963	FAIL	-	-	-
PEAKS030159	dichipmunk_pcm/MCR_HUMAN^PEAKS030159.pcm	8.49E-04	0.004013229	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MCR_HUMAN^PEAKS030159.pcm	9.85E-04	0.003847661	MCR_HUMAN	0.004013229	FAIL	IMPOSSIBLE	FAIL	-
PEAKS020153	dichipmunk_pcm/MEF2A_HUMAN^PEAKS020153.pcm	0.225880837	0.259808947	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2A_HUMAN^PEAKS020153.pcm	0.249590175	0.292931514	MEF2A_HUMAN	0.292931514	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020683	dichipmunk_pcm/MEF2A_HUMAN^PEAKS020683.pcm	0.135765287	0.150829573	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2A_HUMAN^PEAKS020683.pcm	0.240558302	0.273340447	MEF2A_HUMAN	0.273340447	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020825	dichipmunk_pcm/MEF2A_HUMAN^PEAKS020825.pcm	0.190673439	0.206130778	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2A_HUMAN^PEAKS020825.pcm	0.203753141	0.233181853	MEF2A_HUMAN	0.233181853	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020909	dichipmunk_pcm/MEF2A_HUMAN^PEAKS020909.pcm	0.298469135	0.323381229	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2A_HUMAN^PEAKS020909.pcm	0.324405537	0.368997608	MEF2A_HUMAN	0.368997608	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030001	dichipmunk_pcm/MEF2A_HUMAN^PEAKS030001.pcm	0.009159749	0.010253544	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2A_HUMAN^PEAKS030001.pcm	0.006665164	0.005565985	MEF2A_HUMAN	0.010253544	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020469	dichipmunk_pcm/MEF2C_HUMAN^PEAKS020469.pcm	NA	0.154637612	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2C_HUMAN^PEAKS020469.pcm	NA	0.190220063	MEF2C_HUMAN	0.190220063	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030000	dichipmunk_pcm/MEF2C_HUMAN^PEAKS030000.pcm	NA	0.004285932	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2C_HUMAN^PEAKS030000.pcm	NA	0.001583126	MEF2C_HUMAN	0.004285932	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030079	dichipmunk_pcm/MEF2D_HUMAN^PEAKS030079.pcm	0.107558716	0.112586089	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEF2D_HUMAN^PEAKS030079.pcm	0.136224441	0.122714426	MEF2D_HUMAN	0.136224441	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS030111	dichipmunk_pcm/MEIS2_HUMAN^PEAKS030111.pcm	0.002769777	0.006736552	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MEIS2_HUMAN^PEAKS030111.pcm	0.004943074	0.002972564	MEIS2_HUMAN	0.006736552	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030247	dichipmunk_pcm/MITF_HUMAN^PEAKS030247.pcm	NA	0.002889058	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MITF_HUMAN^PEAKS030247.pcm	NA	0.004675811	MITF_HUMAN	0.004675811	FAIL	IMPOSSIBLE	FAIL	+
PEAKS030360	dichipmunk_pcm/MIXL1_HUMAN^PEAKS030360.pcm	0.001208672	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MIXL1_HUMAN^PEAKS030360.pcm	0.001437914	NA	MIXL1_HUMAN	0.001437914	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030203	dichipmunk_pcm/MNT_HUMAN^PEAKS030203.pcm	0.00111214	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MNT_HUMAN^PEAKS030203.pcm	7.74E-04	NA	MNT_HUMAN	0.00111214	FAIL	IMPOSSIBLE	WRONG	-
PEAKS030101	dichipmunk_pcm/MNX1_HUMAN^PEAKS030101.pcm	0.002500006	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MNX1_HUMAN^PEAKS030101.pcm	0.003160467	NA	MNX1_HUMAN	0.003160467	FAIL	IMPOSSIBLE	FAIL	-
PEAKS030020	dichipmunk_pcm/MSX1_HUMAN^PEAKS030020.pcm	0.008249803	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MSX1_HUMAN^PEAKS030020.pcm	0.009429306	NA	MSX1_HUMAN	0.009429306	FAIL	-	FAIL	+
PEAKS010550	dichipmunk_pcm/MSX1_MOUSE^PEAKS010550.pcm	4.87E-04	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MSX1_MOUSE^PEAKS010550.pcm	5.97E-04	NA	MSX1_MOUSE	0.000596705	FAIL	-	FAIL	-
PEAKS030164	dichipmunk_pcm/MSX2_HUMAN^PEAKS030164.pcm	0.003789036	0.003564741	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MSX2_HUMAN^PEAKS030164.pcm	0.005596117	0.004047255	MSX2_HUMAN	0.005596117	FAIL	IMPOSSIBLE	FAIL	+
PEAKS030025	dichipmunk_pcm/MYBA_HUMAN^PEAKS030025.pcm	9.61E-04	NA	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYBA_HUMAN^PEAKS030025.pcm	0.001815487	NA	MYBA_HUMAN	0.001815487	FAIL	IMPOSSIBLE	FAIL	+
PEAKS020437	dichipmunk_pcm/MYBB_HUMAN^PEAKS020437.pcm	9.58E-04	0.00111172	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYBB_HUMAN^PEAKS020437.pcm	8.59E-04	0.00184267	MYBB_HUMAN	0.00184267	FAIL	-	FAIL	-
PEAKS030026	dichipmunk_pcm/MYBB_HUMAN^PEAKS030026.pcm	9.00E-04	0.001091848	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYBB_HUMAN^PEAKS030026.pcm	9.21E-04	0.00199785	MYBB_HUMAN	0.00199785	FAIL	-	FAIL	-
PEAKS030057	dichipmunk_pcm/MYB_HUMAN^PEAKS030057.pcm	NA	0.001375502	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYB_HUMAN^PEAKS030057.pcm	NA	0.002460626	MYB_HUMAN	0.002460626	FAIL	-	FAIL	-
PEAKS010345	dichipmunk_pcm/MYB_MOUSE^PEAKS010345.pcm	NA	0.192702693	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYB_MOUSE^PEAKS010345.pcm	NA	0.209823636	MYB_MOUSE	0.209823636	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS020003	dichipmunk_pcm/MYB_MOUSE^PEAKS020003.pcm	NA	0.157487055	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYB_MOUSE^PEAKS020003.pcm	NA	0.207911957	MYB_MOUSE	0.207911957	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010009	dichipmunk_pcm/MYCN_MOUSE^PEAKS010009.pcm	NA	0.00222442	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYCN_MOUSE^PEAKS010009.pcm	NA	0.006096931	MYCN_MOUSE	0.006096931	FAIL	IMPOSSIBLE	FAIL	+
PEAKS010149	dichipmunk_pcm/MYC_HUMAN^PEAKS010149.pcm	NA	8.45E-04	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010149.pcm	NA	0.001042556	MYC_HUMAN	0.001042556	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010228	dichipmunk_pcm/MYC_HUMAN^PEAKS010228.pcm	NA	0.001792821	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010228.pcm	NA	0.001357546	MYC_HUMAN	0.001792821	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010230	dichipmunk_pcm/MYC_HUMAN^PEAKS010230.pcm	NA	0.005844673	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010230.pcm	NA	0.003483509	MYC_HUMAN	0.005844673	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010233	dichipmunk_pcm/MYC_HUMAN^PEAKS010233.pcm	NA	0.003377386	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010233.pcm	NA	0.004107691	MYC_HUMAN	0.004107691	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010238	dichipmunk_pcm/MYC_HUMAN^PEAKS010238.pcm	NA	0.003957087	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010238.pcm	NA	0.004777515	MYC_HUMAN	0.004777515	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010327	dichipmunk_pcm/MYC_HUMAN^PEAKS010327.pcm	NA	0.083407875	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010327.pcm	NA	0.00317176	MYC_HUMAN	0.083407875	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010328	dichipmunk_pcm/MYC_HUMAN^PEAKS010328.pcm	NA	0.170156752	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010328.pcm	NA	0.169965158	MYC_HUMAN	0.170156752	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010331	dichipmunk_pcm/MYC_HUMAN^PEAKS010331.pcm	NA	0.001701834	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010331.pcm	NA	0.004159437	MYC_HUMAN	0.004159437	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010391	dichipmunk_pcm/MYC_HUMAN^PEAKS010391.pcm	NA	0.001154219	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010391.pcm	NA	0.001874205	MYC_HUMAN	0.001874205	FAIL	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010416	dichipmunk_pcm/MYC_HUMAN^PEAKS010416.pcm	NA	0.121627016	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010416.pcm	NA	0.003834036	MYC_HUMAN	0.121627016	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010515	dichipmunk_pcm/MYC_HUMAN^PEAKS010515.pcm	NA	0.004824208	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010515.pcm	NA	0.111840254	MYC_HUMAN	0.111840254	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010516	dichipmunk_pcm/MYC_HUMAN^PEAKS010516.pcm	NA	0.105382477	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010516.pcm	NA	0.138689728	MYC_HUMAN	0.138689728	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
PEAKS010517	dichipmunk_pcm/MYC_HUMAN^PEAKS010517.pcm	NA	0.101310599	d:/Gbx/proj/chipseqmass.r1.kolpakov/process/mono/MYC_HUMAN^PEAKS010517.pcm	NA	0.158756738	MYC_HUMAN	0.158756738	PASS	NOT REQUIRED	NOT REQUIRED	NOT REQUIRED
